real_name,obs_e:228433.0_n:8192778.0_x:14153_y:4197,obs_e:229788.0_n:8193427.0_x:12798_y:3548,obs_e:231595.0_n:8198480.0_x:10991_y:-1505,obs_e:231694.0_n:8197619.0_x:10892_y:-644,obs_e:233194.0_n:8190440.0_x:9392_y:6535,obs_e:233908.0_n:8189011.0_x:8678_y:7964,obs_e:234195.0_n:8198194.0_x:8391_y:-1219,obs_e:235327.0_n:8184950.0_x:7259_y:12025,obs_e:235614.0_n:8190354.0_x:6972_y:6621,obs_e:235682.0_n:8187652.0_x:6904_y:9323,obs_e:236163.0_n:8190958.0_x:6423_y:6017,obs_e:236538.0_n:8191417.0_x:6048_y:5558,obs_e:237006.0_n:8202926.0_x:5580_y:-5951,obs_e:237454.0_n:8185525.0_x:5132_y:11450,obs_e:237496.0_n:8190167.0_x:5090_y:6808,obs_e:238665.0_n:8188244.0_x:3921_y:8731,obs_e:238954.0_n:8189678.0_x:3632_y:7297,obs_e:239587.0_n:8185586.0_x:2999_y:11389,obs_e:239760.0_n:8190677.0_x:2826_y:6298,obs_e:240931.0_n:8186974.0_x:1655_y:10001,obs_e:241878.0_n:8190407.0_x:708_y:6568,obs_e:244750.0_n:8189532.0_x:-2164_y:7443,obs_e:244814.0_n:8189459.0_x:-2228_y:7516,obs_e:245486.0_n:8201343.0_x:-2900_y:-4368
353,7.04009,5.06509,2.47874,3.89054,9.02917,15.6205,2.54927,19.4724,13.3684,25.1816,27.6638,21.4727,7.09791,18.6785,30.2739,23.8184,28.7281,9.63122,33.632,10.0407,12.1681,23.7082,3.87147,4.29562
354,7.08981,6.77388,4.56397,5.07481,10.6682,15.9213,3.55173,21.622,13.9068,24.3588,26.8538,20.3405,6.47657,19.9152,30.7769,21.7939,30.4384,8.26859,33.327,8.79306,13.8391,26.9619,6.71611,5.56534
355,7.54831,4.58205,5.14454,3.79111,11.7227,16.454,5.56863,20.3996,14.3924,24.246,26.0821,20.2728,6.89439,20.9322,30.7303,22.2068,28.3866,8.65005,33.6581,9.29247,14.5299,24.1707,5.26152,2.65073
356,6.90262,4.88575,4.14636,3.69252,10.2574,16.0271,5.40141,17.8512,14.3989,24.9649,29.5244,20.4104,8.926,20.7352,31.2811,20.9994,27.9403,7.03555,33.187,8.3387,15.65,27.2377,5.54456,1.95626
357,7.51376,6.82659,3.97813,3.33194,11.2933,16.773,2.95738,19.2373,13.4697,24.7901,27.456,21.5715,7.98007,20.9047,29.51,22.4641,27.6594,10.4131,33.6321,7.93106,13.2831,23.8416,6.45394,4.02624
358,6.90468,3.44137,2.53716,3.96724,13.4733,15.7584,3.98187,20.3234,15.9282,24.7164,28.186,20.6856,8.64814,20.8589,31.7743,21.3456,27.9431,9.17534,33.9893,9.1336,13.0284,23.9495,4.25108,3.56996
359,6.3119,5.09749,2.95984,3.44424,9.73832,18.2152,3.46273,19.2773,14.3229,25.0298,28.4215,18.4826,6.87791,19.7318,28.0288,23.659,28.0748,7.12497,34.5828,8.454,11.8113,23.8539,6.23015,3.5551
360,6.15909,2.24183,2.91751,4.93538,11.5021,15.1402,3.18605,21.1941,13.424,25.5141,27.9271,20.7733,7.35903,20.1528,29.5263,20.703,28.3476,9.87781,34.4484,8.91176,12.0751,25.6105,5.80584,4.39362
361,8.04413,6.18483,4.15825,3.5599,10.4326,17.1247,4.40452,19.7624,14.2297,24.9864,28.0681,20.1649,8.47558,20.0014,30.1894,18.6779,30.2933,8.058,33.0829,10.2638,12.41,25.2822,4.37398,4.20617
362,6.46771,6.34787,5.12844,6.28718,9.95347,17.2532,4.17453,20.3437,12.0393,24.97,27.7666,20.0554,7.17225,21.7109,30.235,20.8115,27.9516,9.86886,33.5482,9.82914,13.5291,24.4973,6.45772,4.32048
363,5.28299,6.95829,0.737403,3.59328,9.10389,16.6346,3.48093,20.59,14.2237,24.5762,28.1817,20.0371,6.73258,19.565,28.8654,22.0216,27.9593,8.41543,33.8718,8.40182,12.0925,24.8023,7.79023,3.31727
364,7.38033,5.44435,4.29011,4.71702,9.73168,15.5595,2.62696,21.4829,13.1735,24.4985,26.5562,19.8841,9.58428,19.0391,30.3696,21.7906,30.8572,8.80366,33.8344,10.2205,17.0219,23.8517,6.12863,2.93744
365,8.02626,4.80591,4.81809,5.37942,10.3713,17.9258,3.00251,21.7446,13.6589,24.7351,28.8148,20.1105,7.08593,20.5416,29.352,22.1355,29.291,7.19886,35.5748,8.37615,15.1847,24.4349,4.49687,5.07463
366,8.43453,5.45923,5.05191,3.84139,9.76801,14.1951,5.29259,21.4006,13.099,24.3532,28.2588,21.0133,8.64633,19.5003,30.2756,22.4216,29.1989,9.0917,32.5092,8.546,13.989,25.3401,4.60825,5.70748
367,8.17106,6.95095,4.4102,4.14418,11.066,16.0836,4.40723,18.683,12.515,26.409,27.0025,19.3274,7.43855,19.0042,30.4001,23.2085,29.2303,7.71957,33.617,9.52975,12.8115,24.2812,7.98302,3.98383
368,6.5355,5.42885,3.73293,3.84642,10.3598,16.157,4.67655,18.5957,13.7723,24.9837,27.2319,21.1963,8.77685,21.7152,30.614,22.7917,28.4793,8.41971,33.7097,8.71782,14.3894,25.9221,5.79872,2.23815
369,8.80098,6.40599,1.95625,4.32742,9.901,16.2667,3.99663,20.9158,12.9473,23.0785,29.0727,19.4299,8.89127,20.6983,29.6256,22.3475,28.5212,9.46376,33.3479,7.85057,14.6589,24.5764,5.56223,2.60086
370,7.47725,4.20153,4.05221,5.32307,9.99767,16.4338,4.63185,18.9135,13.7608,24.4423,28.8212,20.3358,7.48604,19.7662,31.6118,22.0622,29.145,9.30443,31.7304,10.7327,12.4814,25.2646,6.5753,3.50557
371,7.21322,4.0894,3.43084,5.28573,8.31404,14.8821,3.16811,20.3303,12.7383,24.679,27.4944,19.6055,8.80791,19.4663,30.1966,21.426,29.3769,9.66526,33.2258,8.68241,12.6892,26.2831,6.39666,5.09348
372,5.39021,5.83829,4.97647,5.53555,9.69492,16.6443,4.37889,21.3944,13.4156,23.9077,28.5461,18.2725,7.00287,19.8357,29.0115,23.207,28.973,7.54017,34.5789,10.2129,13.8525,24.5199,5.26465,3.82021
373,8.41348,5.50934,3.66416,6.22485,10.3649,17.3397,6.11182,17.8239,13.225,24.6918,27.4099,18.943,7.40266,19.8788,30.6123,23.7307,30.8851,10.1373,33.9146,9.54606,13.8359,23.874,5.69623,3.7385
374,6.37906,6.41758,3.44748,5.56912,7.76992,16.3316,4.15951,19.5666,14.0359,22.2633,28.914,19.9529,7.42834,20.0291,30.1177,22.1303,27.7471,9.67075,33.6799,7.44602,13.0929,25.6367,7.12793,5.54224
375,6.38749,4.76772,3.54923,2.29118,10.8491,16.185,5.60247,19.5555,13.1696,26.3028,29.1868,19.0971,7.05719,20.1078,30.5691,23.3168,28.2787,8.06208,32.9999,8.89693,12.3902,23.9065,3.5064,5.56362
376,8.23288,6.01938,3.29343,2.26358,9.42859,15.0571,3.38691,21.8655,13.711,24.3262,26.8053,20.1066,6.89932,20.1902,28.8078,22.3492,29.3678,9.42995,35.2687,9.25572,15.7052,26.4552,7.01567,2.24636
377,6.95258,5.60448,3.32694,3.64667,8.27627,16.0309,4.55089,19.7151,13.6932,25.2087,28.5653,19.7841,8.54106,20.9904,29.0319,21.7573,29.7799,8.63922,32.9398,8.63188,14.5792,24.8067,6.23267,5.06675
378,7.73457,3.03102,4.55032,3.20756,9.95048,14.9843,4.01024,20.1387,13.7743,25.2167,30.238,19.8559,6.64743,18.7352,28.3771,20.9785,28.6987,11.3503,32.0593,8.08579,14.5068,25.4672,6.32016,4.78539
379,5.49504,5.06596,3.64231,5.73729,9.0965,16.1958,2.68332,20.0775,14.0493,25.2465,26.2814,20.4373,9.18309,19.0054,29.1149,23.3337,29.3351,8.43136,34.3227,7.78048,14.8204,24.8057,5.14801,4.81901
380,6.12472,3.95471,4.59349,2.88591,11.3034,15.3825,3.59457,19.3448,13.9054,25.3217,29.7261,22.0348,9.14122,21.1264,31.5744,20.0734,29.1827,9.28162,34.0581,8.22947,13.6329,26.6446,4.17292,4.18639
381,7.61198,5.71943,6.01492,4.81752,10.1381,16.9658,3.95797,20.1856,14.0777,24.5795,27.5064,19.6491,10.291,21.3572,29.7625,22.3028,29.2407,8.69271,32.7586,9.17123,12.5544,22.8358,7.08684,3.35898
382,5.00968,5.8696,5.09018,4.46022,10.1267,14.474,5.06377,19.157,14.5339,24.5028,28.8765,21.8761,8.02869,19.9181,30.5833,22.7947,29.1445,8.97574,33.3927,8.56702,14.4124,25.0215,4.7322,6.44742
383,5.7212,6.6783,4.53353,4.38639,8.64691,16.5392,4.48286,20.9029,14.4671,26.0316,30.1713,21.013,7.92295,20.3521,31.2191,21.7311,29.1224,9.10069,33.7465,7.69228,14.0046,22.5044,6.3502,3.24706
384,8.52489,5.341,4.82874,4.23582,11.0262,16.759,2.53898,20.9926,13.9194,24.8572,28.8079,19.5174,7.77219,20.8598,31.0671,20.765,28.8347,10.0306,34.6217,10.6324,12.4355,25.7454,5.29885,5.73986
385,7.57394,5.69531,4.8648,3.6895,9.99389,16.6198,4.22027,19.1391,13.6938,23.4068,27.9436,20.0896,8.13432,20.0035,29.1513,22.4712,27.7875,9.1004,34.4741,7.3704,14.409,24.4746,6.29463,3.15926
386,10.1721,4.96043,3.87349,4.50133,8.84449,16.6346,4.2244,21.5522,14.3174,25.4663,28.9552,18.8737,8.21488,19.5869,30.1868,22.044,27.7477,6.67511,33.4863,7.78427,14.3427,25.4928,5.29341,3.12375
387,6.57224,4.60283,4.11272,4.04494,10.8047,17.0248,3.36736,21.3097,13.9889,25.9104,27.776,21.5756,8.62082,18.8667,29.0746,20.7977,29.6598,9.11963,33.804,7.90829,14.8191,26.7469,7.69869,4.65359
388,7.12904,5.78548,4.0074,5.25216,8.91102,15.045,1.86291,20.8036,14.0839,24.6309,26.7912,18.3295,8.27322,20.6489,29.6412,22.5316,28.819,8.21298,33.6446,8.97257,13.8362,24.8722,5.9714,3.56361
389,7.68749,4.60784,3.70664,2.25373,10.4184,15.4738,2.60618,20.5468,14.8381,24.9065,26.3085,20.555,9.9234,19.8521,30.2175,22.4099,30.3677,7.879,33.9668,8.13345,14.9977,25.6254,6.96765,3.65986
390,7.80556,5.23411,3.54584,4.15505,9.7426,18.838,4.32998,18.6524,12.4704,24.5659,25.7294,17.6484,7.745,21.1093,28.1886,19.9242,30.1376,9.40672,34.0118,8.79637,14.2204,25.4289,5.4417,3.0093
391,6.45104,6.11829,5.49585,2.60822,9.95906,18.3083,4.39042,20.3467,13.5224,25.6555,29.0588,20.987,8.93519,19.6197,30.1661,20.703,28.8119,9.6437,31.8582,8.14865,11.7506,24.9576,5.61012,5.86049
392,8.0913,5.23992,3.3132,2.03892,9.02884,14.488,5.90708,20.7519,13.4497,24.076,27.9918,21.3521,9.44173,20.0531,30.4334,23.6538,27.3297,7.577,33.8715,7.11481,13.5221,23.2086,7.1242,2.90732
393,7.53155,4.50443,4.18388,5.70282,11.0927,15.7453,3.18016,20.0079,13.5853,23.6763,28.7827,18.8528,6.83826,19.9636,30.7274,21.6492,29.279,8.54063,33.073,7.80547,13.326,26.0984,6.2076,3.97113
394,6.80472,5.66689,4.42994,3.91032,10.3229,15.6538,2.20912,18.9149,12.5735,24.9979,27.0237,22.5838,7.48846,18.9542,27.665,22.4307,28.4127,9.4614,34.7829,8.34123,14.6647,25.296,7.47623,3.60847
395,7.72436,4.72189,4.1683,4.37119,9.57894,16.6363,3.58498,20.2328,13.7963,24.1275,28.5375,21.0697,8.78545,17.9623,29.1256,20.7584,29.1717,9.65776,33.0638,8.11284,14.6387,25.4337,5.18112,4.50718
396,5.58633,3.57633,5.10029,4.34732,9.6476,16.9407,4.82621,19.6887,13.9005,23.4767,27.0743,18.8611,7.91392,19.0256,31.1343,23.0879,29.2449,9.57234,33.7802,9.57949,14.8726,24.3481,6.7064,4.22881
397,6.33453,4.50484,2.96347,2.91502,8.31403,17.4723,3.35292,20.7962,12.5482,24.0245,28.4306,19.673,8.47387,18.5263,29.8324,22.1929,30.1829,7.60522,36.0904,8.54766,14.2946,23.5901,7.09847,4.3889
398,6.21602,2.95661,3.49692,4.27146,9.25025,15.3344,6.45749,19.9067,13.1692,26.2383,30.1454,19.9481,8.50809,18.4704,29.2929,23.9522,30.3264,7.53906,34.8508,9.03243,13.4364,26.0908,6.61191,4.83917
399,6.20753,5.49724,5.29723,3.87298,11.8406,15.3658,2.86225,19.3184,15.4523,25.6981,27.7172,20.2839,7.27425,21.08,29.3097,22.3172,28.4271,8.73395,32.594,8.62556,13.3942,25.2793,7.24033,5.44342
400,7.22544,4.92965,4.78294,2.4607,8.95179,16.1085,3.47008,18.7824,14.5094,25.3055,28.3603,20.9478,8.12475,18.3274,28.5469,20.1329,29.1642,9.73849,34.6477,8.71709,13.0891,23.6025,6.0336,4.52805
401,8.28558,4.11063,5.87304,4.23655,10.9039,15.6901,5.99414,20.8842,12.292,24.5944,26.3034,19.9724,7.79189,19.8137,29.1051,22.4666,29.4454,8.09606,34.1286,10.1388,15.127,25.851,6.94542,5.37749
402,6.54145,5.55098,3.96414,3.44926,9.12801,14.8419,5.47952,20.12,14.7838,25.2809,27.0009,19.6657,7.83665,18.4729,30.4916,21.7133,28.3781,9.34666,34.3862,8.36672,14.1973,25.3845,7.25162,4.49332
403,7.18581,5.03164,3.54524,3.29994,10.0528,16.6287,1.43815,19.7596,16.4386,25.0648,27.1924,19.7571,11.7483,19.1268,29.8175,20.936,28.1162,9.94205,33.7701,7.76811,13.9676,26.0866,5.32485,3.11385
404,7.45357,2.93526,2.71987,4.14139,9.75799,15.058,3.51171,19.782,12.1795,24.8849,29.2845,22.1534,8.29229,21.3255,30.1433,21.8564,27.6243,9.0264,34.1913,10.4984,13.7938,24.2099,5.90804,4.15088
405,6.85686,5.85579,3.0895,3.40205,8.0831,15.4305,3.78871,19.1535,11.9459,24.7434,28.8286,19.4064,8.77275,19.9172,30.4548,22.1202,27.6416,8.67199,34.6919,10.064,14.4072,22.9193,5.26644,3.73422
406,8.29809,3.35759,4.05277,2.43514,9.61974,15.1992,3.50577,19.9773,14.4332,25.9405,27.9891,20.141,7.46069,20.6231,31.2742,20.6966,30.8287,8.80986,36.2494,9.1069,14.172,26.7677,5.92491,4.21262
407,9.00007,4.93113,4.19674,4.23487,11.1845,16.6338,2.66315,17.9893,15.3059,24.7706,27.4142,18.9796,8.94457,20.9301,30.4234,22.3212,29.3092,7.90197,32.4157,8.39463,13.246,24.6935,8.20564,5.07805
408,5.83824,6.26035,2.24261,4.38294,8.56767,15.8096,2.79957,19.4609,16.3496,25.3856,28.197,20.7562,8.22067,19.2828,30.5905,24.5211,28.6213,11.3219,34.1671,8.74672,11.4808,26.1618,5.27618,3.98015
409,6.1027,6.0207,5.04446,2.21403,9.72839,16.1037,3.37473,19.6949,15.3736,23.6714,28.1547,19.7056,9.4674,17.3062,29.6371,21.2302,28.2372,8.86386,34.8881,10.4522,13.4583,25.2594,4.60931,4.20671
410,5.88304,5.75345,4.23449,2.94848,9.49122,15.3026,2.77255,21.1713,14.3966,25.5723,29.0181,20.5018,8.11111,20.7067,30.5793,21.6011,28.9842,10.6754,33.1176,11.513,13.6558,25.7234,4.96946,3.46121
411,8.39825,4.19897,3.26696,3.76083,10.5666,17.0783,4.18522,21.128,13.9948,26.2424,27.4743,20.8831,7.3427,19.494,32.0706,21.6871,26.3828,10.6263,33.5068,9.28409,12.7841,26.3308,6.92547,4.10069
412,7.20823,5.64168,3.29892,3.52605,10.2164,16.3867,2.97859,19.7063,15.0695,25.1607,27.1024,19.2669,7.98311,19.5379,29.7241,23.4714,29.1262,9.33522,32.8799,8.58666,13.2527,26.45,5.52246,5.04802
413,5.28779,5.82073,4.55217,4.17035,10.8067,14.5659,5.33629,18.4388,13.8668,25.0556,27.7284,21.547,7.69172,19.7492,29.4021,21.5985,27.1976,9.47574,35.5298,9.94624,14.1134,23.7475,4.51971,4.36893
414,7.46558,6.15963,2.36581,3.92954,9.60314,16.099,3.20254,20.2915,12.9186,23.9289,26.2746,21.0228,7.36709,18.7957,29.7167,21.4308,29.3364,8.48765,33.2978,9.0311,13.2369,25.3918,5.84187,5.17795
415,5.20319,6.77874,3.13417,2.21026,9.81296,17.1902,4.10372,22.1455,12.8161,22.9914,29.5342,19.7476,8.07961,20.6395,29.9164,20.8414,28.5851,10.3308,34.758,9.10691,15.1789,25.3196,6.36996,2.51067
416,7.5789,5.70024,2.40799,5.56338,10.6297,15.9589,4.52828,21.1765,13.724,25.0818,27.6902,21.2942,7.95491,19.1324,30.322,21.9749,28.9657,8.90895,34.476,9.46723,14.9288,24.2909,6.0504,2.8373
417,7.46918,3.25837,3.44367,3.22861,10.2609,15.2135,4.05186,19.8646,14.5144,22.9262,26.5019,20.1335,7.59664,20.966,30.4328,22.6467,29.6146,10.7076,34.9819,7.98952,15.7108,22.3162,5.89326,2.70611
418,5.78369,3.9205,3.89971,2.2977,7.72684,15.8411,2.73801,20.4951,15.745,25.4949,27.6884,22.5389,7.5328,21.8776,28.7019,24.084,29.2035,8.27788,36.1614,8.56413,12.2751,24.1808,6.39674,4.25225
419,5.55966,4.0444,2.68816,4.62553,9.10064,17.4324,4.34285,19.8113,15.4255,25.3407,28.8892,19.2148,10.173,19.0273,28.8589,21.7602,28.4268,11.5035,33.2624,7.6773,14.9523,23.9192,5.56957,4.11943
420,6.32219,5.07622,3.78628,1.46548,10.8999,15.7508,2.98023,18.4945,14.2021,23.9624,27.0518,21.233,6.83096,17.7099,28.546,20.818,30.2884,8.65004,33.4423,10.1601,14.5835,25.1818,5.94016,5.16271
421,5.46334,5.32706,4.57068,4.89362,9.5588,16.907,3.75396,20.7295,14.433,26.0095,27.4966,19.4531,7.67792,19.9787,30.1115,22.0865,28.4124,9.51294,32.3451,10.7995,12.2949,25.5522,6.61727,4.85748
422,7.38263,6.01216,4.70433,1.75049,9.9789,14.7903,3.30571,21.0659,14.1315,25.876,28.9201,20.2069,9.33869,19.2377,30.1798,22.8335,29.6648,9.33219,33.5178,9.7731,14.7122,23.3278,5.64597,2.79846
423,8.18378,5.29088,3.33312,3.00023,8.34844,15.4411,2.99692,21.7441,13.3932,25.1805,28.8952,21.0591,8.21946,19.6861,29.1501,22.786,27.9695,7.36213,32.629,9.02961,14.64,24.924,5.19256,3.38417
424,6.42302,4.63584,5.41399,5.64687,9.22676,15.2581,3.97813,20.5573,13.2915,25.0063,26.9211,20.7176,8.57294,18.9664,29.1294,22.0918,29.2663,8.27841,33.3724,9.79711,13.3513,23.9321,7.39386,2.56026
425,7.38922,5.15985,5.23282,4.07421,8.57647,15.7297,4.16082,21.0037,14.085,25.8442,28.8035,18.3826,7.93674,21.6098,28.8981,20.9198,30.6256,10.6189,33.8335,9.30579,15.1177,25.5939,5.11933,3.26076
426,8.28855,4.08772,4.5425,4.11453,7.94854,15.5259,3.04635,20.3937,14.0228,23.9178,28.5841,19.6194,9.52208,21.5472,29.5682,20.695,27.4087,7.42394,33.4784,10.5287,13.498,24.878,5.72365,4.7835
427,7.3437,5.01966,4.34209,2.42838,11.3831,16.6799,3.08035,21.5375,13.1846,26.1137,30.1756,18.886,9.16856,21.8283,29.8002,23.9027,29.4071,9.84791,33.134,8.53539,14.1708,23.6139,4.70108,5.49648
428,7.88237,6.81362,2.14428,2.36447,10.8425,15.9346,3.2122,21.6775,14.9466,22.8048,27.1379,20.7965,8.00463,18.488,30.7973,22.6959,29.4143,8.95846,34.1396,9.52778,13.3559,25.5609,6.45428,3.5698
429,7.0698,4.5918,3.88389,4.54617,9.7591,15.1216,6.5097,20.8323,12.4993,25.6379,26.6958,19.7311,8.99411,19.1092,30.0639,21.2198,26.571,9.22133,33.6475,8.75476,14.0824,25.7143,5.46395,2.6515
430,7.57668,4.96756,2.73217,3.3944,11.6657,15.2155,5.48295,19.4603,14.5302,23.2061,26.7538,19.6709,7.83163,19.2771,32.3282,22.2177,29.1173,8.05181,33.154,7.82949,15.1229,24.22,8.74507,4.81382
431,6.93091,5.30606,4.52366,4.61848,11.185,14.5743,3.3456,19.9001,13.394,25.0086,27.3964,20.4582,10.0926,21.2153,30.6345,22.7009,28.9467,10.515,34.9704,10.7457,14.3675,24.6019,6.14143,3.92175
432,7.67935,4.55413,3.97636,4.51309,9.47895,16.8409,2.34713,19.7184,13.4449,26.1951,27.2708,18.5558,6.17622,22.1255,29.8406,22.3567,27.9645,10.4429,34.5371,9.0938,12.3285,26.4238,5.59677,5.1941
433,6.821,5.71558,4.31357,3.51948,9.96289,16.8825,2.79079,18.8691,14.7304,24.2564,28.0186,19.8321,8.60517,22.1273,29.681,23.4965,30.3835,8.62361,33.8433,8.52833,13.3775,24.5981,6.34762,2.75971
434,5.87067,5.52363,4.74569,3.80784,9.80286,15.8311,7.4219,17.9396,13.2393,23.7504,28.886,18.5043,8.04219,18.3623,29.7148,21.1465,27.8887,9.36379,34.1682,8.18866,13.7993,25.8096,5.57837,3.9409
435,7.78082,4.81622,3.33454,4.59974,10.0176,15.5354,3.19769,20.61,13.8228,24.1219,27.3647,19.5357,7.96064,21.1904,30.5817,21.8842,28.5272,10.4256,33.3923,8.8589,14.6212,24.758,5.73901,6.17127
436,7.49218,5.84459,3.12013,4.81162,8.7658,15.3162,4.49484,19.2886,16.0188,25.4955,27.3042,19.6724,7.92175,18.5275,32.1192,23.0208,28.2703,8.77856,33.7575,9.30206,14.3113,26.4422,6.08555,3.66592
437,8.31223,3.58655,3.06423,3.56672,7.25174,16.668,3.58525,20.3603,14.361,25.19,28.8415,18.3351,8.48967,19.4235,28.3289,22.6976,29.8168,9.14275,33.8645,8.71547,12.9041,25.6981,4.60642,4.6331
438,6.49281,5.22819,6.00472,4.5853,9.48578,16.3262,1.77169,19.6814,12.0351,25.526,28.7357,19.6477,8.11264,20.2172,30.9859,23.6084,28.846,8.27401,33.7248,7.36349,14.99,25.7313,6.76169,3.58675
439,7.83586,5.71915,4.53507,1.65065,10.0304,16.3426,2.52472,18.6185,15.341,24.087,28.5508,20.7316,7.79839,19.5595,29.588,22.3622,28.7288,8.94072,34.539,9.63556,12.8272,24.8951,6.97354,4.45357
440,6.97708,4.3553,4.11068,4.8515,10.5018,15.1606,5.28931,19.7138,13.1639,24.2833,27.5482,18.9831,7.5296,19.641,30.1199,22.6473,30.5768,9.4929,32.2824,8.18106,16.1463,25.985,5.8389,4.32048
441,7.10623,4.10042,4.01057,4.3692,10.6366,16.6839,4.02798,17.9163,13.3001,24.7854,29.0756,18.5412,7.67615,20.4744,28.993,21.6127,29.862,9.41073,31.1901,9.35376,13.4945,23.519,6.59809,3.75795
442,6.2252,3.46868,3.03761,4.26242,10.9216,16.3792,3.14562,20.9687,14.5438,25.4795,27.5405,18.5141,9.10715,21.4641,32.2598,21.597,30.3052,10.4732,34.2384,8.60751,13.9706,28.0947,6.16078,5.16719
443,6.93388,4.64569,2.81891,3.40182,10.38,16.4074,6.32128,21.0314,12.3107,26.4107,28.0312,19.282,7.08038,20.034,30.3666,23.0254,28.583,9.41412,35.0854,9.24491,15.3025,25.4706,5.1012,3.44531
444,6.30187,4.33507,4.66903,4.25051,8.363,15.5876,3.63802,20.0803,15.2153,25.2135,26.3508,20.1411,7.4121,20.8358,31.8225,22.7479,28.9752,8.94421,34.2198,8.28181,15.0474,25.3595,5.88764,4.67288
445,6.68414,6.24472,4.24993,5.07842,10.7015,16.4265,5.01397,20.5995,15.4792,24.5908,27.0777,20.457,7.8475,20.7436,30.3757,21.831,30.1123,8.09889,33.8693,9.437,13.8398,25.2275,5.04734,4.42004
446,7.12045,5.71355,3.87393,5.04011,9.50506,15.8878,5.43204,21.9406,15.7673,24.843,28.6804,20.551,8.18695,20.5613,28.7802,21.4847,29.6914,8.67056,33.2143,9.71885,14.1113,22.4302,6.13923,2.39689
447,6.21739,4.46727,3.12535,2.13411,10.2341,15.464,2.83672,19.9579,13.1239,26.3222,27.986,20.5392,8.7566,19.1062,30.7336,21.8241,29.824,8.95795,32.2021,8.36864,13.7493,24.4704,6.2343,6.33304
448,6.81437,6.69193,4.08456,4.94328,12.3852,17.1146,3.17904,21.811,14.6194,24.4043,29.3868,18.9149,8.2388,20.9902,29.2763,19.2741,27.7697,10.0624,34.4088,10.9039,11.783,24.0342,5.19151,1.82126
449,6.09314,5.23202,3.63131,5.02591,10.5849,14.6197,2.77576,21.4888,15.5123,25.6251,26.7251,19.8674,9.5847,20.8712,30.3602,23.4647,28.9548,9.86051,35.046,9.89716,13.1589,24.7429,6.76628,3.82083
450,5.93,4.76044,4.78634,5.18975,9.89513,14.6789,5.02471,20.5474,13.3572,25.9978,27.3954,18.8714,7.5038,18.7218,31.9773,23.9634,28.6994,8.36348,35.6168,9.29851,13.5073,23.6395,5.7944,3.53681
451,6.97645,5.22859,4.01181,5.38592,10.3969,14.6856,4.19238,18.5016,14.4695,24.7304,27.1094,19.8307,6.74477,20.9698,28.9198,23.248,28.1842,10.3189,33.5453,8.99609,13.7242,26.0104,4.86468,3.62841
452,7.29602,5.67519,3.30689,4.76348,10.5804,15.0153,4.7372,20.3314,12.3105,25.2781,27.9479,19.9792,8.20773,19.9481,30.9764,21.8137,29.3209,10.1924,34.9642,10.7043,14.3206,24.5717,7.19519,3.17892
453,6.65633,4.03765,3.05734,5.99636,10.2866,16.1336,2.54554,19.7779,13.9176,25.5245,28.0684,19.7128,9.01208,18.9623,30.5228,23.1454,29.3137,9.22297,34.7206,9.5913,14.3633,23.7845,5.16537,3.97415
454,6.14102,4.05668,3.54376,4.59555,10.3464,17.2314,2.16913,19.4227,12.561,23.118,28.645,19.562,6.12382,19.5765,30.3601,22.9016,29.1415,8.39455,33.8459,8.95825,11.8663,25.6932,7.60187,4.9574
455,6.24711,4.43601,4.2505,4.12569,10.6341,14.9788,4.16922,21.0746,13.6512,24.0747,28.4495,18.8013,8.12589,20.6728,30.8141,23.033,29.9533,11.3159,34.1095,8.58141,13.6862,25.9061,6.71945,3.47977
456,6.72813,4.66153,4.79554,3.60118,10.1993,15.6104,4.32372,21.0851,14.2222,24.6367,29.3452,18.8768,7.14921,20.58,29.0221,20.9652,31.0851,8.24211,34.1059,8.45849,13.9427,26.8788,5.0242,5.21227
457,6.82523,3.2938,3.64553,5.99871,11.688,13.5491,3.54988,18.9131,13.5151,25.5542,28.4985,21.5706,6.65746,19.1546,29.7422,23.7026,28.9805,9.14985,34.2228,9.95185,14.8465,25.1171,7.66486,4.14772
458,6.22,5.223,4.55442,3.40857,9.94124,14.4713,5.17002,20.7847,14.0534,23.9974,27.7201,20.8507,9.70757,20.1575,30.1049,21.6434,30.0259,8.21274,33.6839,11.8611,14.9736,23.3322,6.88643,5.44877
459,6.83724,3.9972,4.45212,3.08168,10.4611,15.1852,3.58958,19.3836,13.5412,25.1669,28.8857,19.997,9.25049,18.6539,30.1109,22.862,30.9792,10.5343,33.5008,9.93428,15.3057,26.1546,6.47666,2.11382
460,6.31821,4.47827,4.33592,4.71694,9.90189,16.5233,4.88421,22.295,13.8602,23.8167,27.9892,20.2937,9.02641,21.2897,29.568,21.3632,27.254,8.59994,35.4616,10.3985,14.9283,24.6434,6.0332,3.12312
461,5.70723,4.9749,3.30793,3.4307,8.77383,16.3731,3.73532,20.5733,14.1389,25.789,28.4974,20.2484,7.9939,20.1958,30.3154,22.4683,27.9589,8.8948,33.5839,9.45956,14.4901,25.8056,5.44885,3.89714
462,6.12201,4.17421,3.29583,3.66771,10.3652,16.2,4.42586,18.8897,16.0038,24.0385,26.9848,20.0616,7.73356,19.4672,29.1855,23.262,29.4813,9.07507,35.0007,10.5238,13.1862,24.1053,5.44118,1.71274
